212,-0.5299192642332048
213,-0.5446390350150271
214,-0.5591929034707467
215,-0.5735764363510462
216,-0.587785252292473
217,-0.6018150231520484
218,-0.6156614753256582
219,-0.6293203910498376
220,-0.6427876096865393
221,-0.656059028990507
222,-0.6691306063588582
223,-0.6819983600624984
224,-0.6946583704589973
225,-0.7071067811865475
226,-0.7193398003386512
227,-0.7313537016191705
228,-0.7431448254773944
229,-0.754709580222772
230,-0.7660444431189779
231,-0.7771459614569706
232,-0.7880107536067221
233,-0.7986355100472928
234,-0.8090169943749473
235,-0.8191520442889916
236,-0.8290375725550418
237,-0.8386705679454242
238,-0.848048096156426
239,-0.8571673007021121
240,-0.8660254037844385
241,-0.8746197071393959
242,-0.882947592858927
243,-0.8910065241883678
244,-0.8987940462991668
245,-0.9063077870366502
246,-0.913545457642601
247,-0.9205048534524403
248,-0.9271838545667873
249,-0.9335804264972016
250,-0.9396926207859084
251,-0.9455185755993168
252,-0.9510565162951535
253,-0.9563047559630353
254,-0.961261695938319
255,-0.9659258262890683
256,-0.9702957262759965
257,-0.9743700647852351
258,-0.9781476007338056
259,-0.981627183447664
260,-0.984807753012208
261,-0.9876883405951377
262,-0.9902680687415703
263,-0.9925461516413221
264,-0.9945218953682734
265,-0.9961946980917455
266,-0.9975640502598242
267,-0.9986295347545738
268,-0.9993908270190958
269,-0.9998476951563913
270,-1.0
271,-0.9998476951563913
272,-0.9993908270190958
273,-0.9986295347545738
274,-0.9975640502598243
275,-0.9961946980917455
276,-0.9945218953682734
277,-0.992546151641322
278,-0.9902680687415704
279,-0.9876883405951378
280,-0.9848077530122081
281,-0.9816271834476639
282,-0.9781476007338056
283,-0.9743700647852352
284,-0.9702957262759966
285,-0.9659258262890684
286,-0.9612616959383188
287,-0.9563047559630354
288,-0.9510565162951536
289,-0.945518575599317
290,-0.9396926207859083
291,-0.9335804264972017
292,-0.9271838545667874
293,-0.9205048534524405
294,-0.9135454576426011
295,-0.9063077870366498
296,-0.898794046299167
297,-0.891006524188368
298,-0.8829475928589271
299,-0.8746197071393956
300,-0.8660254037844386
301,-0.8571673007021123
302,-0.8480480961564261
303,-0.8386705679454243
304,-0.8290375725550416
305,-0.8191520442889918
306,-0.8090169943749476
307,-0.798635510047293
308,-0.7880107536067218
309,-0.7771459614569708
310,-0.7660444431189781
311,-0.7547095802227722
312,-0.7431448254773946
313,-0.7313537016191703
314,-0.7193398003386511
315,-0.7071067811865477
316,-0.6946583704589976
317,-0.6819983600624983
318,-0.6691306063588581
319,-0.6560590289905074
320,-0.6427876096865396
321,-0.6293203910498378
322,-0.6156614753256582
323,-0.6018150231520483
324,-0.5877852522924734
325,-0.5735764363510465
326,-0.5591929034707466
327,-0.544639035015027
328,-0.529919264233205
329,-0.5150380749100545
330,-0.5000000000000004
331,-0.4848096202463369
332,-0.4694715627858908
333,-0.45399049973954697
334,-0.4383711467890778
335,-0.4226182617406992
336,-0.40673664307580015
337,-0.3907311284892739
338,-0.37460659341591235
339,-0.35836794954530077
340,-0.3420201433256686
341,-0.3255681544571567
342,-0.3090169943749477
343,-0.29237170472273716
344,-0.27563735581699894
345,-0.2588190451025207
346,-0.24192189559966787
347,-0.22495105434386534
348,-0.20791169081775987
349,-0.19080899537654467
350,-0.1736481776669304
351,-0.1564344650402311
352,-0.13917310096006588
353,-0.12186934340514723
354,-0.10452846326765342
355,-0.08715574274765832
356,-0.06975647374412564
357,-0.05233595624294437
358,-0.034899496702500823
359,-0.01745240643728356
360,-2.4492935982947064e-16
